Wed Feb 19 15:41:30 2025 [1740001290362 msec] (183 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: corellia_city_Silver Villa_player on planet: corellia at: (x:-123.92, y:-5796.08, z:0)
Mon Mar  3 18:30:47 2025 [1741048247040 msec] (130 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 18:30:47 2025 [1741048247040 msec] (130 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 18:30:48 2025 [1741048248403 msec] (131 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 18:30:48 2025 [1741048248980 msec] (132 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 18:30:51 2025 [1741048251787 msec] (135 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 18:36:35 2025 [1741048595399 msec] (123 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 18:36:35 2025 [1741048595399 msec] (123 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 18:36:35 2025 [1741048595400 msec] (123 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 18:36:36 2025 [1741048596898 msec] (125 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 18:36:37 2025 [1741048597166 msec] (125 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 18:36:40 2025 [1741048600329 msec] (128 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 18:53:28 2025 [1741049608733 msec] (125 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 18:53:28 2025 [1741049608734 msec] (125 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 18:53:28 2025 [1741049608734 msec] (125 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 18:53:30 2025 [1741049610367 msec] (127 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 18:53:30 2025 [1741049610403 msec] (127 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 18:53:33 2025 [1741049613968 msec] (131 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 19:09:06 2025 [1741050546385 msec] (130 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 19:09:06 2025 [1741050546386 msec] (130 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 19:09:06 2025 [1741050546387 msec] (130 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 19:09:08 2025 [1741050548067 msec] (132 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 19:09:08 2025 [1741050548215 msec] (132 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 19:09:12 2025 [1741050552033 msec] (136 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 19:26:55 2025 [1741051615442 msec] (125 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 19:26:55 2025 [1741051615443 msec] (125 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 19:26:55 2025 [1741051615444 msec] (125 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 19:26:57 2025 [1741051617186 msec] (127 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 19:26:57 2025 [1741051617370 msec] (127 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 19:27:01 2025 [1741051621188 msec] (131 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 20:30:21 2025 [1741055421834 msec] (150 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 20:30:21 2025 [1741055421838 msec] (150 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 20:30:21 2025 [1741055421838 msec] (150 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 20:30:23 2025 [1741055423551 msec] (151 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 20:30:23 2025 [1741055423731 msec] (152 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 20:30:27 2025 [1741055427497 msec] (155 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 20:50:40 2025 [1741056640742 msec] (1369 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 20:51:07 2025 [1741056667780 msec] (1396 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:05:44 2025 [1741057544374 msec] (2272 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:05:50 2025 [1741057550531 msec] (2278 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:13:32 2025 [1741058012662 msec] (2741 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:13:38 2025 [1741058018650 msec] (2747 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:24:31 2025 [1741058671774 msec] (3400 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:24:37 2025 [1741058677299 msec] (3405 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:29:32 2025 [1741058972833 msec] (3701 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:29:39 2025 [1741058979005 msec] (3707 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:29:51 2025 [1741058991876 msec] (3720 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 21:29:57 2025 [1741058997535 msec] (3725 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 22:17:54 2025 [1741061874621 msec] (146 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 22:17:54 2025 [1741061874870 msec] (146 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 22:17:54 2025 [1741061874893 msec] (146 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 22:17:56 2025 [1741061876778 msec] (148 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 22:17:56 2025 [1741061876779 msec] (148 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Mon Mar  3 22:17:58 2025 [1741061878315 msec] (150 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Mon Mar  3 22:18:00 2025 [1741061880450 msec] (152 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Mon Mar  3 22:18:01 2025 [1741061881570 msec] (153 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_Bounty Town_player on planet: naboo at: (x:4948.08, y:5507.92, z:0)
Mon Mar  3 23:52:29 2025 [1741067549601 msec] (5821 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Mon Mar  3 23:52:36 2025 [1741067556164 msec] (5827 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Tue Mar  4 00:00:32 2025 [1741068032684 msec] (6304 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Tue Mar  4 00:00:39 2025 [1741068039019 msec] (6310 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Tue Mar  4 00:18:49 2025 [1741069129284 msec] (118 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 00:18:49 2025 [1741069129285 msec] (118 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 00:18:49 2025 [1741069129285 msec] (118 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 00:18:50 2025 [1741069130708 msec] (119 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 00:18:50 2025 [1741069130885 msec] (119 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 00:18:54 2025 [1741069134157 msec] (122 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 00:54:38 2025 [1741071278680 msec] (2267 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Tue Mar  4 00:54:43 2025 [1741071283986 msec] (2272 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Tue Mar  4 01:03:36 2025 [1741071816300 msec] (2805 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Tue Mar  4 01:03:41 2025 [1741071821434 msec] (2810 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Tue Mar  4 05:52:48 2025 [1741089168657 msec] (119 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 05:52:48 2025 [1741089168658 msec] (119 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 05:52:48 2025 [1741089168659 msec] (119 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 05:52:50 2025 [1741089170082 msec] (120 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 05:52:50 2025 [1741089170220 msec] (121 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 05:52:53 2025 [1741089173532 msec] (124 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 06:06:52 2025 [1741090012145 msec] (105 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 06:06:52 2025 [1741090012145 msec] (105 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 06:06:52 2025 [1741090012146 msec] (105 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 06:06:53 2025 [1741090013546 msec] (106 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 06:06:53 2025 [1741090013715 msec] (106 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 06:06:56 2025 [1741090016795 msec] (109 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 06:59:24 2025 [1741093164199 msec] (115 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Tue Mar  4 06:59:24 2025 [1741093164200 msec] (115 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Tue Mar  4 06:59:24 2025 [1741093164202 msec] (115 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 06:59:25 2025 [1741093165564 msec] (117 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Tue Mar  4 06:59:25 2025 [1741093165797 msec] (117 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
